Id,ProductId,Score,RatingLabel,Date,Summary,Text,Compound,VaderLabel,DominantEmotion,fear,anger,anticipation,trust,surprise,sadness,disgust,joy
162840,B005P6TCGW,5,Positive,2010-07-14,cyto,Have used Cytomax for years.  Nice to have a new flavor which I think is the best yet.,0.7906,Positive,none_detected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162846,B005P6TCGW,4,Positive,2009-10-21,as advertised,"full dose is very sweet(like imitation sweetener).  I prefer to water down to taste and drink as I would water.<br />This stuff is great at the gym and I love it as a pick-me-up on long hikes.  Great to sip on at camp after a long day.  Remember, never put this kind of stuff in a WATER bladder!<br /><br />I would/have suggested this to friends.",0.9501,Positive,trust,0.0,0.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.0,0.21052631578947367
162851,B005P6TCGW,5,Positive,2009-03-30,Great service and great product!!,This is a great mix to put in your hydration pack for mountain biking.  I never bike without it!!,0.6892,Positive,anticipation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162873,B005P6TCGW,1,Negative,2011-10-23,Bring Back the Old Formula,"New Coke?...seems the Cytosport folks are going to have to learn this lesson the hard way.  I'll not purchase Cytomax again until they return to the old formula or at least improve the ""new"" one as it currently tastes terrible.",-0.1531,Negative,trust,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.2,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
162883,B005P6TCGW,1,Negative,2012-04-09,"New Formula, 2 thumbs down",I have been using go-grape for years.  This new formula really sucks. Give me the old formula back. I will have to find a new flavor now.,-0.4201,Negative,trust,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
162903,B005P6TCGW,5,Positive,2012-07-16,"New Formula is fine, still Really helps my running!","Some people mentioned a Different Taste, and the inclusion of Stevia. This is a natural plant based Sweetener, and doesn't effect the taste for me at all. This container seems fresher than the last one I ordered and the power flows and Mixes better.<br />I have done 5 Runs with the new Cytomax, and no cramping in my legs. really helps with recovery as well. easier to sleep after a long run when I hydrate with cytomax compared with Plain Water.",0.8748,Positive,anticipation,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
162906,B005P6TCGW,1,Negative,2012-06-19,Terrible new version of what was a good product,"It is always a huge disappointment when a product that you have relied on for years destroys its merits in search of a new image. Cytomax has ruined a good product with the ""remake"" it has imposed on its product line. It is now made with an artificial sweetener (Stevia) and has a quite different taste and different nutritional values. I will not buy this new version.",-0.1779,Negative,trust,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.125,0.0625
162911,B005P6TCGW,3,Neutral,2011-11-03,tastes different than previous grape drink powder,I used to love this grape drink powder but not only the packaging has changed but the flavor is different as well and it does not taste as good as it previously did.  I will not be re-ordering this flavor again.,0.2826,Positive,joy,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857
162912,B005P6TCGW,5,Positive,2011-11-02,Best Sports/Cycling Drink...For Me.,I am an avid/competitive cyclist (road and mountain) and Cytomax is my beverage of choice for all rides...I have tried many sport drinks but Cytomax always comes out on top...it goes down smoothly and Cytomax is easy on my stomach (unlike some others)...I prefer a sports drink with electrolytes and complex carbs but with no protein...Protein drinks upset my stomach while exercising (best for post ride)...Sports drinks are a personal preference and I prefer Cytomax...for the past 12 years.,0.6652,Positive,trust,0.0,0.0625,0.125,0.25,0.0,0.0625,0.125,0.0
162928,B005P6TCGW,5,Positive,2010-09-01,Great hydration drink,I love being able to buy this really good exercise hydration drink at the great Amazon price.  Truly a value.,0.9552,Positive,joy,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857
162980,B00437GAQ4,5,Positive,2010-11-04,"I never believed in a ""perfect"" snack until Bugles came and proved me wrong!","These might just very well be the best snack food I've ever eaten.  These are the perfect combo of sweetness and saltiness!  The chocolate coating is very smooth to your tongue when you pop one of these in your mouth.  Velvety feeling.  I have always been a huge fan of peanut butter and chocolate and the addition of the corn chips flavor makes for one incredibly delicious snack!  I don't know how long these will be in the stores, but I'll be buying them up storing away for winter!",0.913,Positive,anticipation,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.14705882352941177,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.17647058823529413
162986,B00437GAQ4,5,Positive,2011-07-28,Pretty good stuff. A buck for a bag at the 99 cent store,"At first I tasted nothing but Bugle with chocolate, but as I got to munching on them the flavors combined to form a unique and tasty treat. Found these for a dollar per bag at the 99 cent only store.",0.5499,Positive,anticipation,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684
163030,B0001ZMXSG,5,Positive,2008-04-23,LOVE The dark roast,"I get more for my money with this Dark blend. I use it as a single and a half, its great!! I use the pod and then open the top turn the pod over after the single cup is done lock the top and press the single button again for a few more ounces, then press stop! I get 6 ounces for a GREAT TASTE!",0.91,Positive,anticipation,0.0,0.08333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333
163032,B0001ZMXSG,5,Positive,2012-07-16,Senseo coffee pods,Since we really like strong coffee we always look for a dark blend.  This is a good robust flavor.  Wish we could still get the combo packs like we used too that gave us more variety than having to order each separately.,0.942,Positive,anticipation,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
163046,B000V992W2,4,Positive,2010-03-07,Buying candy online,"I bought these raisinets as a gift for my BF for Valentines Day.  It's his favorite and my wholesale club doesn't always have them.  Ordering chocolate online is a snap when it's winter, no fear of melting.  No problems, arrived fast and intact.",0.8906,Positive,trust,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525
163055,B00771LP7M,4,Positive,2012-07-30,These taste nice but I'm not experienced so I think they're nice,These taste nice but I'm not experienced so I think they're nice. Would they go great in beer I couldn't honestly guess. I just got them to relax.,0.9166,Positive,trust,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2
163063,B003XUFR98,5,Positive,2012-08-18,Tasty and cheap!,These sheets of seaweed are a bargain and I really enjoyed the taste. I'm no seaweed expert but I was very satisfied with the taste and quality. All the packages had those moisture absorbers and after two months I broke the seal on my last package and they tasted great.,0.8476,Positive,trust,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.09090909090909091
163075,B00503DQZS,5,Positive,2012-09-11,Yummy and convenient,"We love the 8oz size but have to make a special trip to the health store to find them. They stock a limited supply of the 4 pack, so buying in bulk and having it delivered is so much less expensive and less of a hassle.<br /><br />We typically store a few in the refrigerator for the kids at all times. Very convenient size to grab for a sack lunch. Although there is a tab that is supposed to be removed before inserting the straw, we don't. The sharp part of the straw goes through the tab fairly easily, and the kids don't spill any.<br /><br />It is very nice that these do not require refrigeration unless they are opened. But it is rare that they are not finished in one sitting :)",0.9436,Positive,anticipation,0.0,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684
163153,B001FPV0BW,5,Positive,2008-02-05,Superb!,Perfectly spiced. Tangy without being overly sharp. The very best dijon grain mustard I have ever tasted. Puts Grey Poupon to shame.,0.7778,Positive,fear,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0
163167,B00015UC8O,5,Positive,2012-04-20,Finally Found It!,"I have always loved the flavor of malt in shakes.  However, I found most shakes were too sweet.  I wanted to add just the malt flavor without the sugar or sweetening agent.  This is it!  I finally found the malt flavor I have been looking for without all the added ingredients.  This pure malt powder is more likely to form lumps than a malted milk powder so a mixer or blender should be used.  If you're looking for just malt flavor , this is the one for you.",0.8016,Positive,trust,0.0,0.0,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.05263157894736842,0.21052631578947367
163381,B0002ZBIYU,1,Negative,2010-10-16,Terrible,"I really wanted to like this. I was hoping to find some good, organic ESE espresso pods. I am using a Handpresso Wild to make the coffee, so perhaps that's a factor. Other pod brands, however, have come out tasting fine. I've tried around 20 brands of pods, and this, unfortunately, is the worst of the bunch. Pretty foul.<br /><br />The instructions even say to briefly wet the pod before use. I tried that - it didn't help.",0.5197,Positive,trust,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
163424,B000A0VOD2,5,Positive,2008-06-20,No more Squirrels,The squirrels seem to have vanished.  They use to gather under the bird feeder and eat the seeds that fell to the ground.  I sprayed all over under the feeder.  So far it's still repelling the little creatures...,0.0,Neutral,fear,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0
163426,B000A0VOD2,5,Positive,2010-07-19,Kept the squirrels away!!,"We had a problem with the squirrels eating our lettuce as soon as it popped out of the ground. I bought this, but didn't want to spray directly onto any of my plants, so just sprayed around the perimeter of the garden (we have a fairly small garden) and it worked perfectly! We have had no problems since I sprayed a couple of months ago. I thought I might have to reapply because it gets hit with water every couple of days with the sprinkler, but only had to that first time.",0.8315,Positive,fear,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
163427,B000A0VOD2,1,Negative,2012-03-02,"Sadly, IT DID NOT WORK ON SQUIRRELS!","At first, it seemed to work but after a few days the squirrels attacked.  I was forced to spray every two days. Then, one day, just hours after spraying , I saw a squirrel romping through and digging in the sprayed garden,  So I.m back to seeking a real solution!",-0.7463,Negative,fear,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
163446,B000N99JMS,1,Negative,2010-09-12,Stale.  No flavor,"Don't waste your money.  No flavor, no heat.  It almost tastes like stale seasoned bread crumbs.  While Tone's isn't great, it is a much better alternative.",0.4306,Positive,anger,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
163476,B0002QX3Q0,5,Positive,2011-02-03,great low cal treats,all four of my dogs love these treats.low cal so you can give it to them often and great price through amazon.,0.875,Positive,joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
163511,B001UJIFRU,5,Positive,2012-10-22,Vita Coco Coconut Water,This product is very hydrating and delicious.  It is a healthy drink option and tastes great too!<br />More healthy than soda and more flavorful than regular water!!,0.9396,Positive,joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
163536,B001EPPSZW,4,Positive,2012-07-20,Pretty good for a lighter roast,"I bought the whole bean variety and ground it right before brewing in my (admittedly cheap, underwhelming) drip coffee maker on the ""strong"" setting.  I'm an avid fan of dark roasts, and this is not dark.  The beans were dry and brittle out of the package with no oils whatsoever on them and left no residue on the inside of my blade grinder.  The acidity seems pretty high, and the flavor falls between a light breakfast blend and a traditional colombian roast.  don't let this scare you off if you like the darker roasts, though.  It has an earthy,(though not ""dark roast"" intense), flavor that is usually lacking to me in lighter roasts.  Overall, I'm pretty impressed at the moment and plan on running some through my french press in the morning, hopefully bringing out some of the nuances.",0.9206,Positive,anticipation,0.0625,0.0625,0.125,0.125,0.0625,0.125,0.03125,0.09375
163549,B0001CXUHW,5,Positive,2008-06-06,A Well-Kept Secret,"Have you ever wanted to know how professional bakers could afford to bake bread and rolls  and give them away with the price of yeast as high as it is?<br /><br />Here's the secret:  SAF-Instant Yeast!  A 16-ounce will last for all the home baking most people will do for months, or perhaps years.  It is supposed to last one year, but it can  easily last 5-10 years, according to a number of sources.  It is to be stored in a cool dry place.<br /><br />SAF Instant Yeast is a powerful and fast-acting yeast.  It can be added to dry ingredients directly.  It is  twice  as active as regular compressed yeast.",0.933,Positive,trust,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333
163556,B0001CXUHW,5,Positive,2011-12-29,Best yeast for serious gluten-heads.,"This stuff is great, you can find it cheaper elsewhere, but I value my time.  If you really want to bake, ditch those little packets and buy this.  It rises faster, doesn't have a lot of dead yeast cells that retard rising, and requiers very small amounts.  It crazy economical;  I now laugh when I see yeast packets for $1 each!  No wonder people think homemade bread is not economical!  Keep it in the freezer in a airtight container, say in a <a href=""http://www.amazon.com/gp/product/B00189XVXA"">Brabantia 298004 Clip Top 4/5-Liter Plastic Canister</a> (which fits almost exactly a pound of yeast) and don't order when it really hot outside, might kill it.  I always proof the package, but i'm paranoid.",-0.9376,Negative,fear,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.08695652173913043
163578,B0001CXUHW,5,Positive,2011-04-01,The Best Instant yeast on the market!!,"I've been using Saf Instant yeast for some time. This is the best instant yeast, just add to the bread mix and you're done! Also gives your bread and amazing flavor. Highly recommended! 5 *****",0.8928,Positive,anticipation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163580,B0001CXUHW,5,Positive,2010-04-21,The only yeast ever to buy,This is the only yeast I ever use.  It is reliable and powerful.  I store mine in the fridge so it will last as long as needed.,0.4215,Positive,anticipation,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333
163583,B0001CXUHW,5,Positive,2012-10-22,"Consistently perfect bread, every time!","I never once had a problem with bread not rising since switching to Saf-Yeast.  There is a Saf ""Gold"" specifically for bread with high sugar content but in my experience, the ""Red"" works just fine.  It has a 3+ years shelf life if stored in an air-tight container in the freezer. Great product!",0.807,Positive,joy,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.2
163610,B0001CXUHM,1,Negative,2007-11-14,Good item for you..bad item for me..bad item for you...etc.,"They WILL mess your order-up; according to whimsical business practices. My yeast was 'dead as a doornail', my bulghur was good...Another customer will state their yeast was good and their bulghur was bad. They will also substitute items notoriously.",-0.7964,Negative,joy,0.05,0.05,0.1,0.1,0.1,0.05,0.1,0.15
163615,B000E39P9U,5,Positive,2009-07-17,Far better than plastic,"No, these are not indestructible hefty hefty hefty bags...yes they are thin, yes moisture builds up in your trash can if you let them sit full of food for more than a week - that's what makes them biodegradable folks!  With a little care in removal and disposal, and changing the bag every 5-7 days, these do the job perfectly (put most of your food waste in the compost and these can sit for even longer without too much moisture build up to weaken the bag).  If you want a steel toed, tear-proof bag, well it's going to sit in the landfill for the next thousand years. If you want something that will biodegrade and significantly reduce your eco-footprint, these are the real deal. Put a little effort into your ""green"" rather than complaining that these don't take out the trash and do the dishes on their own. Our planet goes to way more trouble taking care of us, so let's return the favor.",0.8452,Positive,trust,0.0,0.0,0.02857142857142857,0.17142857142857143,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.11428571428571428
163619,B000E39P9U,2,Negative,2009-10-21,"Good idea, but clammy !","I try to do my best with sustainable products and recycling, so bought these bags.  I love the idea of them, but after just a few days the garbage stinks, the bag turns wet and clammy and they are extremely thin and have ripped from just tossing a stalk of broccoli in the bag.  Sometimes I actually double bag these in my garbage can so they don't tear, but they're already pretty expensive so I'm basically paying twice as much.  Not sure if I'm going to continue with these bags - wish there was another biodegradable alternative....",0.8445,Positive,disgust,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.17647058823529413,0.11764705882352941
163628,B000E39P9U,3,Neutral,2010-10-25,Too thin,The bags are too thin and tear easily but they are green bags!! It is worth it!!,0.6391,Positive,trust,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
163632,B000E39P9U,4,Positive,2010-02-05,Almost perfect,"Expensive for how many you get, but its worth the price knowing I am not adding more to the trash heap.  Ironically, on the box it says its thicker and bigger, but I found it to be just a tad too small for easy use as a 13 gallon bag.  After applying it to the trash can, the first 4 or 5 things you put in pull the whole bag down with them.  So I am in the habit now when I have a new bag to gently place the first few objects in the bottom and be prepared to reset the bag anyway.  If the bag were about 4 inches longer I would give this 5 stars.",0.9109,Positive,trust,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.13636363636363635,0.09090909090909091,0.09090909090909091
163642,B000E39P9U,1,Negative,2012-09-01,Don't waste your money.,"I started composting this year and have been searching for several months for a bag that is compostable but sturdy at the same time.  This bag is definitely NOT what I have been looking for.  This bag begins to break down in the trash can as soon as it gets any moisture on it.  I was using it for all my food waste, and since most food is at least somewhat moist, it would get wet as soon as I put any kind of food in it and the trash can would get dirty and gross.  I only used three of the bags before I got sick of cleaning out my trash can every time I changed the bag.  It completely defeats the purpose of a trash liner if you have to clean yucky stuff out of your trash can between bag changes.  This purchase was a complete waste of money.",-0.9676,Negative,disgust,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.10909090909090909,0.03636363636363636,0.10909090909090909,0.18181818181818182,0.10909090909090909
163676,B000E39P9U,4,Positive,2010-03-27,Better than expected,"Thanks to all prior reviews to help me decide to give this a try and I'm hoping that my experience can encourage You!  It is not a no tear/poke trash bag.  My compromise to the poking or wetness issue is to use a newspaper lining for between the bag and the trash can along with a container of baking soda then one more sheet of newspaper inside the bag.  This helps with absorbing the condensation and prevent common tears.  I know, I'm wasting paper.  But, if I don't find a responsible routine or green item that is convenient, the Family will not be so eager to follow!  My theory is that I'm only being about 90% eco-conscious with a product that can be 100% good.  But, if I don't find a way, we will only be frustrated and falsely find these bags not working for us at all and going back to the mere 10% responsible minded citizens using recycled bags (which is still great for our kitchen recycling trash!).  The kitchen trash goes to the outside garbage 1/2 to 2/3 full every 3 to 4 days (the smell starts and we did not want to stuff it only to have it tear). These BioBags are more expensive than the traditional trash bags, but this routine works well with our family, and we feel better if our regular trash is going straight to the landfill w/o stopping off at the possible recycling sorting facility as our area have a great independent recycling system with lots of toxic/hazardous round up opportunities and locations.",0.9866,Positive,trust,0.030303030303030304,0.030303030303030304,0.07575757575757576,0.15151515151515152,0.030303030303030304,0.10606060606060606,0.13636363636363635,0.06060606060606061
163678,B000E39P9U,1,Negative,2011-12-21,"Too thin, too short, too bad.","I bought a couple of boxes of these at the local grocery store and figured I would give them a try. Bad decision.<br /><br />They look nice (not sure why that matters in a garbage bag), and the idea behind them is sound, but the functionality is terrible. They're FAR too thin, they rip through almost immediately, and they aren't even tall enough for a standard 13 gallon kitchen can. They're fairly expensive as well, so after the first 3 bags ripped and I ended up throwing the remaining 21 of them away, I'm extremely disappointed in them. BioBag has a long way to go before their product is ready for prime-time.",-0.6829,Negative,anticipation,0.05,0.1,0.2,0.05,0.0,0.1,0.15,0.0
163737,B0001CXUHC,5,Positive,2009-09-06,Not Your Fathers Powdered Eggs,"Most people that buy powdered eggs tend to use them in recipes as a replacement for real eggs.  My introduction to instant eggs was not so indiscreet.  I first tasted them on a camping trip with my sons scout troop quite a few years ago.  It was late spring and getting warmer so we were concerned about bringing real eggs along.  We had the ""Honeyville"" brand that is available here on Amazon as well. I found them to be surprisingly good scrambled.  In fact when done right they seemed indiscernible to me in respect to real eggs.  Same texture and flavor.  I decided to buy more powered eggs years later when I started to do more numerous hikes that took me further out into the wilderness, and I found myself missing the taste of eggs over an open fire. Being the frugal gourmet that I am I opted to try the Barry Farm egg powder over the Honeyville for it was a bit cheaper. Not only that, but I already owned and have used Barry Farms chicken and beef bouillon powder for quite some time and found them both to be excellent in soups and stews.  I am pleased to announce that my being a tightwad this time around was very well placed, and rewarded. The Barry farm egg powder taste very good when prepared right. I make them here at home as scrambled quite often.  And as a recipe substitute I find they are undetectable as to be compared to real eggs. They are most definitely just as good as the Honeyville brand. (Although in all fairness, I have noticed lately that Barry Farm is just about the same price now as the Honeyville. I still prefer the taste of Barry Farm).  The only suggestion I would make to anyone that wishes to be adventurous and make scrambled eggs with this powder is make sure you grease the pan well.  They stick something awful if you don't, just like real eggs.  There will always be a core amount of folks that would never attempt cooking or tasting powdered eggs either scrambled or in a recipe. For those that fit into that category don't bother to get adventurous now.  For those of you that have tasted these before, or are tempted to taste them now, I highly recommend Barry Farm egg powder.  They're nowhere near as bad, or the same powdered eggs soldiers used to tell horror stories about when talking about the cuisine of their war years...",0.9919,Positive,trust,0.09278350515463918,0.041237113402061855,0.1134020618556701,0.17525773195876287,0.061855670103092786,0.08247422680412371,0.030927835051546393,0.09278350515463918
163739,B0001CXUHC,4,Positive,2009-11-14,Good for baking,This is a really good product to use in baking as a substitute for fresh eggs. I wouldn't use it for scrambled eggs to eat as they don't taste anything like fresh eggs but a good thing to have on hand.,0.8999,Positive,anticipation,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182
163741,B0001CXUHC,3,Neutral,2010-05-20,Additive Only unless you like bland,I tried this egg powder by itself and it was pretty bad but I then added it as filler during baking and it was fine. I used a bit in am omelet along with real eggs and you could hardly tell. I had to do a little testing to get the right mix.,0.2617,Positive,trust,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
163745,B0001CXUHC,5,Positive,2011-10-25,Dried Egg Powder,"I can not thank you enough for you great service.  Please send me a list of all your products,thank you.",0.6474,Positive,none_detected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163750,B004ET1SE0,5,Positive,2012-06-11,My kids love these!,These are the only gumballs that I could find that my kids like and they can go in the gumball machine.  My son is on a dye free diet due to ADHD and he was really upset when he couldn't use his gumball machine that he received as a gift.  I was ecstatic when I found these and they didn't actually taste like cardboard!  It is one little thing that makes my son feel like a normal kid!,0.8773,Positive,trust,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413
163751,B004ET1SE0,5,Positive,2012-02-10,Yeah for lollies!,"What can I say, my daughter loves 'em and I love 'em for what they're not!  A little pricy but in the end, definately worth it for her to enjoy while skipping around.  Thanks!",0.9436,Positive,joy,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365
163755,B000LKX1HI,5,Positive,2011-08-17,Great canned product without excessive salt or harmful chemicals/preservatives!,"I LOVE these canned cannellini beans. They are organic, which is important to me, and do not contain any of the harmful chemicals/preservatives that so many canned products have. I also love the fact that there is no salt added, another hard to find quality in canned goods.<br /><br />While I do prefer to make my own beans from scratch, when in a pinch, these serve me well. I have never been disappointed in the quality of the product or experienced the problems that a couple of the other reviewers have had. The beans always come out creamy and delicious...they are good enough to eat on salads (after a rinse of course).<br /><br />The Subscribe & Save option is great for these, too, because it works out to be less than what I would pay in my local grocery store for the same product. Plus, buying products by the case is not only easier, but it leads to a well-stocked pantry. I will always keep these beans on hand.<br /><br />I love Eden Organic products, but this is definitely my favorite!",0.9823,Positive,trust,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.16981132075471697,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.1320754716981132
163765,B001YJBLI6,5,Positive,2011-12-08,Good snack,I got this for my husband but my grandkids love it also.  The small bags are the perfect size for kids and adults alike.  When I make a sandwhich it's easy to add a bag on the side by the sandwhich to make the perfect lunch.  These are good to have if you've got lots of kids to feed a quick snack to.,0.979,Positive,joy,0.0,0.0,0.1875,0.1875,0.0625,0.0,0.0,0.25
163857,B001HTJ8WY,5,Positive,2008-12-02,THESE COOKIES ROCK!,Oh yeah!  These are the best peanut butter sandwich cookies EVER! I could eat a box a day.  :)  YUM! YUM!,0.8902,Positive,none_detected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163879,B004E4FUGW,5,Positive,2012-04-26,Surprised !,Was skeptical about the product and taste at first but was pleasantly surprised! The berry pomegranate is pretty awesome! It tastes just like the XXX vitamin water maybe even a little better and its 0 calories & sugars!!!!!!!!!! It satisfies my sugar cravings throughout the day. I recommend to anybody looking for a guilty free and tasty drink!!!,0.9883,Positive,anticipation,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
163888,B004E4FUGW,5,Positive,2011-06-13,Great tasting flavoring.,"Don't bother buying this here, it is WAY overpriced.  Stop by Wal-Mart and pay a bit over half what these people are selling the stuff for.<br /><br />Anyway, we have now tried all the flavors.  Like any other flavor, some we like better than others as it is a matter of personal preference... but all of them were good.  We really like all but the Fruit Punch and will cycle through all the other remaining flavors again and again.<br /><br />Kraft Foods are not claiming they have invented a new major food group here, it is water flavoring.  They came through with that just fine.  Unscrew the cap, squirt into the bottle, replace the cap and shake.  Can't get any easier than that.  Using tap water is fine too.",0.8782,Positive,trust,0.0,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565
163891,B004E4FUGW,5,Positive,2011-04-15,My second favorite flavor!,"We came across these at our local grocery store. We grabbed a bottle of the fruit punch and tried it and before long we have tried every flavor! Mango Peach is my favorite flavor out of all of them, but Berry Pomegranate is my second favorite. This flavor requires less for a potent flavor so use with care!!",0.9113,Positive,anticipation,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
163903,B001THPU3A,5,Positive,2010-11-08,Great Green Tea,"Really am enjoying my Arizona Pomegranate Green Tea -- it's light,refreshing, and I'm sure much better for me than carbonated drinks.  Easy to use, each packet makes 2 quarts.  Very refreshing, try it!",0.9016,Positive,anticipation,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
163907,B001THPU3A,5,Positive,2011-09-13,Easy and Delicious Tea,"Every time I serve this delicious tea, people ask what it is and how they can get it.  I initially purchased it at my regular grocery store, but they stopped carrying it.  I tried several other stores, but couldn't find it.  Thankfully, I was able to order it through Amazon.",-0.1557,Negative,anticipation,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
163913,B001THPU3A,5,Positive,2012-03-25,Delicious drink,"I'm glad four canisters came in this shipment because I'm already addicted to this drink. It's delicious and refreshing and doesn't have that fake sugar taste. It's mostly a nice ""pomegranate"" flavor with an undertone of green tea. I will definitely be ordering again.",0.9294,Positive,joy,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727
163934,B000ZSZ5RK,5,Positive,2011-06-19,Delicious and healthy!,"Take note: Almonds are pure protein and healthy fat. These in particular are even better as a healthy snack as no oil or salt is added, and they are still delicious!",0.8777,Positive,sadness,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
163945,B000ZSZ5RK,5,Positive,2009-05-30,"Great-tasting, healthy snack","I enjoy having this great-tasting, healthy snack available to munch on in between meals.  The no-salt variety is hard for me to find in the local stores.  I like the taste of these roasted almonds better than raw almonds.  They are also easier to chew.  Raw ones are too hard for my enjoyment.  I like the convenience of ordering them in a pack of six from Amazon.  My family eats them up fairly quickly so they aren't sitting on the pantry shelf very long.<a href=""http://www.amazon.com/gp/product/B000ZSZ5RK"">Blue Diamond Almonds Natural Oven Roasted No Salt, 8-Ounce Jars (Pack of 6)</a>",0.9685,Positive,anticipation,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091
163955,B000JMAVPS,5,Positive,2011-10-09,An easy way to have delicious indian food at home,"I love Indian food and when I discovered Patak's cooking sauces it al-lowed me have delicious Indian food at home with very little effort.  I am am able to get 3 or 4 dinners out of one jar container.<br /><br />I use this Vindaloo paste as a base and add the following ingredients: coconut milk, fresh cilantro, and garlic.<br />I typically make either chicken or lamb cut up in small pieces.  I also often add vegetable into the same pan, potatoes and onions work very well.  Sometimes I also like adding broccoli, cauliflower or chickpeas for variety.<br /><br />The best price for this sauce I found in a local Indian store.  They have a very large variety of Patak's sauces: different flavors and different hotness. I usually buy a large variety and store unopened jars in the basement. They keeps very well for a long time.<br /><br />I have tried a variety of Indian cooking sauces and Patak's is my favorite.<br /><br />Ali Julia review",0.9705,Positive,joy,0.03333333333333333,0.0,0.13333333333333333,0.2,0.0,0.0,0.0,0.23333333333333334
